,key,name,subhead,description,rating,rating_count,ingredients,ingredients_as_list,parent_ingredients_as_list,parent_ingredients_as_set,contains_pecans,contains_coffee,contains_walnuts,contains_rum,contains_cream cheese,contains_brown sugar,contains_cinnamon,contains_lemon juice concentrate,contains_pineapple,contains_marshmallow,contains_cookie dough,contains_toffee,contains_caramel,contains_vegan,contains_chocolate,contains_peanuts,contains_almonds,contains_strawberries,contains_raspberries,contains_mangos,contains_banana,brand_bj,brand_breyers,brand_hd,brand_talenti
218,46_breyers,Rocky Road,,"Deliciously gooey marshmallow swirled through rich chocolate Breyers® and real, chocolatey-covered almonds. Breyers® Rocky Road is the fastest road to fun! Love Breyers® chocolate ice cream? Well this dessert, made with rich cocoa will be sure to be your new favorite.

Our philosophy is to start with the high quality ingredients to make great tasting ice cream. In our Breyers® Rocky Road we start with 100% Grade A milk and cream from American cows not treated with artificial growth hormones*, colors and flavors from natural sources**, and sustainably farmed fruit and vanilla**.

Give it a try and leave us a review at or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows. ** Our product, before the inclusion of any candies, cookies, sauces or fruit from other suppliers, will fully abide by this claim.",3.0,42,"SKIM MILK, CORN SYRUP, WATER, SUGAR, FRUCTOSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), CREAM, WHEY, ROASTED ALMONDS, ALMONDS, PEANUT OIL, VEGETABLE GUMS, GUAR, CAROB BEAN, WHEY PROTEIN CONCENTRATE, MONO AND DIGLYCERIDES, COCOA, SALT, SOY LECITHIN, BUTTER OIL, NATURAL FLAVOR, CARRAGEENAN","['skim milk', 'corn syrup', 'water', 'sugar', 'fructose', 'coconut oil', 'dutched cocoa (processed with alkali)', 'cream', 'whey', 'roasted almonds', 'almonds', 'peanut oil', 'vegetable gums', 'guar', 'carob bean', 'whey protein concentrate', 'mono and diglycerides', 'cocoa', 'salt', 'soy lecithin', 'butter oil', 'natural flavor', 'carrageenan']","['skim milk', 'corn syrup', 'water', 'sugar', 'fructose', 'coconut oil', 'dutched cocoa', 'cream', 'whey', 'roasted almonds', 'almonds', 'peanut oil', 'vegetable gums', 'guar', 'carob bean', 'whey protein concentrate', 'mono and diglycerides', 'cocoa', 'salt', 'soy lecithin', 'butter oil', 'natural flavor', 'carrageenan']","{'skim milk', 'roasted almonds', 'water', 'guar', 'mono and diglycerides', 'whey protein concentrate', 'salt', 'cream', 'carrageenan', 'cocoa', 'sugar', 'peanut oil', 'corn syrup', 'whey', 'natural flavor', 'butter oil', 'almonds', 'vegetable gums', 'carob bean', 'fructose', 'coconut oil', 'dutched cocoa', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
219,47_breyers,Cherry Vanilla,,"Take juicy cherries and add smooth and creamy Breyers® vanilla, for a delicious Breyers® Cherry Vanilla. Now that's a refreshingly delicious family-time dessert! Those chunks of juicy cherries are even 100% sustainably farmed and the great vanilla taste? It’s from the sustainable vanilla we source from Madagascar. Our vanilla is also certified by Rainforest Alliance, so you can feel good about helping farmers, while you enjoy your bowl! We believe that the quality of our ingredients makes delicious desserts.

Try Breyers® Cherry Vanilla yourself and leave us a review on ! Or follow us @Breyers on Instagram!",3.0,40,"MILK, SUGAR, CORN SYRUP, CHERRIES, CREAM, WHEY, WATER, PLUM, CHERRY AND BLACK CARROT CONCENTRATES (FOR COLOR), PLUM CONCENTRATE (FOR COLOR), CHERRY CONCENTRATE (FOR COLOR), BLACK CARROT CONCENTRATE (FOR COLOR), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, CITRIC ACID, VANILLA BEANS, NATURAL FLAVOR, CARRAGEENAN, VITAMIN A PALMITATE","['milk', 'sugar', 'corn syrup', 'cherries', 'cream', 'whey', 'water', 'plum', 'cherry and black carrot concentrates (for color)', 'plum concentrate (for color)', 'cherry concentrate (for color)', 'black carrot concentrate (for color)', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'citric acid', 'vanilla beans', 'natural flavor', 'carrageenan', 'vitamin a palmitate']","['milk', 'sugar', 'corn syrup', 'cherries', 'cream', 'whey', 'water', 'plum', 'cherry and black carrot concentrates', 'plum concentrate', 'cherry concentrate', 'black carrot concentrate', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'citric acid', 'vanilla beans', 'natural flavor', 'carrageenan', 'vitamin a palmitate']","{'water', 'guar', 'mono and diglycerides', 'plum', 'milk', 'black carrot concentrate', 'cream', 'tara', 'carrageenan', 'sugar', 'cherry concentrate', 'citric acid', 'corn syrup', 'whey', 'natural flavor', 'cherries', 'vitamin a palmitate', 'cherry and black carrot concentrates', 'vegetable gums', 'plum concentrate', 'carob bean', 'vanilla beans'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220,48_breyers,Cookies & Cream,,"Take a milk and cookie break. Dive into Breyers® rich and creamy vanilla packed with scrumptious, cream-filled chocolate cookie pieces in Breyers® Cookies & Cream! That delicious vanilla taste mixed with chocolate cookies – what a combination!

Our vanilla flavor is pretty special – it’s 100% sustainably farmed in Madagascar and is certified by Rainforest Alliance! We work with Rainforest Alliance to help farmers in Madagascar take care of their farms and families. Find out more about our Vanilla Story at . 100% Grade A milk and cream from American cows not treated with artificial growth hormones*, colors and flavors from natural sources**, and sustainably farmed fruit and vanilla are all part of what makes Breyers® Cookies & Cream delicious!

Give it a try and leave us a review at or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows. **Our product, before the inclusion of any candies, cookies, sauces or fruit from other suppliers, will fully abide by this claim. Raspberries are not sustainably farmed.",4.1,22,"MILK, SUGAR, CORN SYRUP, CREAM, WHEAT FLOUR, PALM AND PALM KERNEL OIL, PALM OIL, PALM KERNEL OIL, WHEY, COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, NATURAL FLAVOR, SALT, SODIUM BICARBONATE, SOY LECITHIN, MOLASSES, VITAMIN A PALMITATE","['milk', 'sugar', 'corn syrup', 'cream', 'wheat flour', 'palm and palm kernel oil', 'palm oil', 'palm kernel oil', 'whey', 'cocoa (processed with alkali)', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'natural flavor', 'salt', 'sodium bicarbonate', 'soy lecithin', 'molasses', 'vitamin a palmitate']","['milk', 'sugar', 'corn syrup', 'cream', 'wheat flour', 'palm and palm kernel oil', 'palm oil', 'palm kernel oil', 'whey', 'cocoa', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'natural flavor', 'salt', 'sodium bicarbonate', 'soy lecithin', 'molasses', 'vitamin a palmitate']","{'molasses', 'guar', 'mono and diglycerides', 'wheat flour', 'milk', 'salt', 'cream', 'tara', 'palm oil', 'palm and palm kernel oil', 'cocoa', 'sugar', 'palm kernel oil', 'corn syrup', 'whey', 'natural flavor', 'sodium bicarbonate', 'vitamin a palmitate', 'vegetable gums', 'carob bean', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
221,49_breyers,Chocolate Chip Cookie Dough,,"With creamy vanilla and chunks of cookie dough, Breyers® Chocolate Chip Cookie Dough is sure to satisfy any craving! Less bake time, more play time! Chunks of chewy chocolate chip cookie dough folded into Breyers® creamy vanilla make Breyers® Chocolate Chip Cookie Dough a chunky, chewy taste-bud pleaser.

Chunks, chips, and vanilla? Not only delicious, but also made with high quality ingredients like fresh cream, sugar and milk. In fact, our milk and cream is 100% Grade A from American cows not treated with artificial growth hormones*.

Try Breyers® Chocolate Chip Cookie Dough and let us know what you think at !

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",1.2,89,"MILK, SUGAR, CORN SYRUP, CREAM, ENRICHED WHEAT FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID, WHEY, PALM OIL, COCONUT OIL, COCOA POWDER (PROCESSED WITH ALKALI), SOYBEAN OIL, CHOCOLATE LIQUOR, RICE FLOUR, COCOA BUTTER, MOLASSES, SALT, NATURAL FLAVOR, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, BAKING SODA, VANILLA BEANS, MILK FAT, SOY LECITHIN, ANNATTO (FOR COLOR), VITAMIN A PALMITATE","['milk', 'sugar', 'corn syrup', 'cream', 'enriched wheat flour', 'wheat flour', 'niacin', 'reduced iron', 'thiamine mononitrate (vitamin b1)', 'riboflavin (vitamin b2)', 'folic acid', 'whey', 'palm oil', 'coconut oil', 'cocoa powder (processed with alkali)', 'soybean oil', 'chocolate liquor', 'rice flour', 'cocoa butter', 'molasses', 'salt', 'natural flavor', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'baking soda', 'vanilla beans', 'milk fat', 'soy lecithin', 'annatto (for color)', 'vitamin a palmitate']","['milk', 'sugar', 'corn syrup', 'cream', 'enriched wheat flour', 'wheat flour', 'niacin', 'reduced iron', 'thiamine mononitrate', 'riboflavin', 'folic acid', 'whey', 'palm oil', 'coconut oil', 'cocoa powder', 'soybean oil', 'chocolate liquor', 'rice flour', 'cocoa butter', 'molasses', 'salt', 'natural flavor', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'baking soda', 'vanilla beans', 'milk fat', 'soy lecithin', 'annatto', 'vitamin a palmitate']","{'thiamine mononitrate', 'molasses', 'cocoa butter', 'guar', 'mono and diglycerides', 'chocolate liquor', 'niacin', 'annatto', 'soybean oil', 'milk', 'wheat flour', 'reduced iron', 'milk fat', 'salt', 'baking soda', 'cream', 'tara', 'palm oil', 'enriched wheat flour', 'riboflavin', 'folic acid', 'sugar', 'cocoa powder', 'corn syrup', 'whey', 'natural flavor', 'vitamin a palmitate', 'vegetable gums', 'carob bean', 'rice flour', 'coconut oil', 'vanilla beans', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
222,50_breyers,Non-Dairy OREO® Cookies & Cream,,"Love ice cream but can’t stomach the dairy? Have no fear! Breyers® Non-Dairy OREO® Cookies & Cream is here! Made with real almond milk and filled with loads of 100% REAL OREO® cookies – there’s no milk in sight. If you’re anything like us, you love Breyers® vanilla and OREO® cookies. So why not combine your love into one tub with Breyers® Non-Dairy OREO® Cookies & Cream? And now, even those who usually shy away from delicious ice cream can rejoice and join in!

Really, who can say there’s ever too much of a good thing – like OREO® cookies and Non-Dairy Breyers®? Rich, creamy vanilla goodness surrounds those chunks of real OREO® cookies and will be sure to bring a smile to your face. We hope you agree that our Non-Dairy frozen almond milk dessert packed with OREO® cookies is simply a delightful treat. Give it a try and leave us a review at .",4.5,157,"ALMOND MILK, WATER, ALMONDS, LIQUID SUGAR, SUGAR, WATER, OREO COOKIE PIECES, UNBLEACHED ENRICHED FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID, SUGAR, AND/OR PALM OIL, AND/OR CANOLA OIL, COCOA PROCESSED WITH ALKALI, INVERT SUGAR, LEAVENING, AND/OR BAKING SODA, AND/OR CALCIUM PHOSPHATE, SOYBEAN LECITHIN, SALT, CHOCOLATE, NATURAL FLAVOR, COCONUT OIL, CORN SYRUP, PEA PROTEIN, VEGETABLE GUMS, CAROB BEAN, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR (COCONUT)","['almond milk', 'water', 'almonds', 'liquid sugar', 'sugar', 'water', 'oreo cookie pieces', 'unbleached enriched flour', 'wheat flour', 'niacin', 'reduced iron', 'thiamin mononitrate (vitamin b1)', 'riboflavin (vitamin b2)', 'folic acid', 'sugar', 'and/or palm oil', 'and/or canola oil', 'cocoa processed with alkali', 'invert sugar', 'leavening', 'and/or baking soda', 'and/or calcium phosphate', 'soybean lecithin', 'salt', 'chocolate', 'natural flavor', 'coconut oil', 'corn syrup', 'pea protein', 'vegetable gums', 'carob bean', 'guar', 'mono and diglycerides', 'natural flavor (coconut)']","['almond milk', 'water', 'almonds', 'liquid sugar', 'sugar', 'water', 'oreo cookie pieces', 'unbleached enriched flour', 'wheat flour', 'niacin', 'reduced iron', 'thiamin mononitrate', 'riboflavin', 'folic acid', 'sugar', 'and/or palm oil', 'and/or canola oil', 'cocoa processed with alkali', 'invert sugar', 'leavening', 'and/or baking soda', 'and/or calcium phosphate', 'soybean lecithin', 'salt', 'chocolate', 'natural flavor', 'coconut oil', 'corn syrup', 'pea protein', 'vegetable gums', 'carob bean', 'guar', 'mono and diglycerides', 'natural flavor']","{'unbleached enriched flour', 'and/or canola oil', 'chocolate', 'water', 'guar', 'mono and diglycerides', 'and/or baking soda', 'and/or palm oil', 'niacin', 'and/or calcium phosphate', 'wheat flour', 'reduced iron', 'salt', 'oreo cookie pieces', 'leavening', 'pea protein', 'riboflavin', 'folic acid', 'sugar', 'corn syrup', 'natural flavor', 'soybean lecithin', 'almonds', 'cocoa processed with alkali', 'liquid sugar', 'almond milk', 'vegetable gums', 'invert sugar', 'thiamin mononitrate', 'carob bean', 'coconut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
223,51_breyers,Coffee,,"Enjoy Breyers® Coffee by the scoop and brew up good times! This delicious treat is made with fresh cream and rich, roasted Colombian coffee. Smooth and creamy, it’s a coffee lovers dream come true.

Part of what makes Breyers® Coffee so good is the high quality ingredients that we put into it! Through our partnership with American farmers we use 100% Grade A milk and cream from cows not treated with artificial growth hormones*. We start with ingredients like fresh cream, sugar, and milk, colors and flavors from natural sources, and 100% sustainably farmed fruit and vanilla.

Try Breyers® Coffee and let us know what you think at or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows. Enjoy Breyers® Coffee by the scoop and brew up good times! This frozen treat is made with fresh cream and rich, roasted Colombian coffee.",2.4,52,"MILK, CORN SYRUP, SUGAR, CREAM, COFFEE EXTRACT, WHEY, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR, VITAMIN A PALMITATE, ANNATTO (FOR COLOR)","['milk', 'corn syrup', 'sugar', 'cream', 'coffee extract', 'whey', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'natural flavor', 'vitamin a palmitate', 'annatto (for color)']","['milk', 'corn syrup', 'sugar', 'cream', 'coffee extract', 'whey', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'natural flavor', 'vitamin a palmitate', 'annatto']","{'vitamin a palmitate', 'milk', 'vegetable gums', 'sugar', 'carob bean', 'cream', 'whey', 'guar', 'corn syrup', 'tara', 'mono and diglycerides', 'coffee extract', 'annatto', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,52_breyers,Vanilla Chocolate,,"Breyers® Natural Vanilla ice cream and Breyers® Chocolate ice cream, together in one tub? It’s the best of both worlds! No need to choose your favorite dessert, when you can have both in one scoop.

It’s the simplicity of Natural Vanilla made with real Madagascar vanilla bean specks and Chocolate made with real cocoa. We believe that it’s the quality of our ingredients that makes great tasting ice cream. Just like William Breyer who, in 1866, started his ice cream operation in Philadelphia, we today also follow a commitment to high quality ingredients. More than 150 years later and we are still making your favorite Natural Vanilla and Chocolate with high quality ingredients.

Breyers® Vanilla Chocolate is also made with Non-GMO sourced ingredients. We start with 100% Grade A milk and cream from American cows not treated with artificial growth hormones*. We partner with our farmers all over the U.S. because milk and fresh cream are so important in our ice cream flavors and the taste you love.

Share your love for Breyers® Vanilla Chocolate at or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",4.6,95,"MILK, CREAM, SUGAR, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, TARA, CAROB BEAN, NATURAL FLAVOR","['milk', 'cream', 'sugar', 'whey', 'dutched cocoa (processed with alkali)', 'vegetable gums', 'tara', 'carob bean', 'natural flavor']","['milk', 'cream', 'sugar', 'whey', 'dutched cocoa', 'vegetable gums', 'tara', 'carob bean', 'natural flavor']","{'milk', 'vegetable gums', 'sugar', 'carob bean', 'cream', 'tara', 'dutched cocoa', 'whey', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
225,53_breyers,Chocolate Chip,,"Chip out with rich and creamy vanilla Breyers® mixed with rich chocolatey chips! Breyers® Chocolate Chip, for those days when you don’t want something too complicated. The simplicity of vanilla and chocolate, in just the right combination, hits the spot!

Love that vanilla flavor? Well, its actually 100% sustainably farmed and comes from Madagascar. It’s even certified by Rainforest Alliance, so you can know that you’re doing a little bit of good for those farmers, with every bowl. Our vanilla is not the only special part of Breyers® Chocolate Chip. We partner with American farmers for 100% Grade A milk and cream from cows not treated with artificial growth hormones*. We believe that the quality of our ingredients makes delicious desserts.

Try Breyers® Chocolate Chip yourself and leave us a review on ! Or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",3.8,30,"SKIM MILK, CORN SYRUP, SUGAR, FRUCTOSE, COCONUT OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), CREAM, WHEY, MONO AND DIGLYCERIDES, VEGETABLE GUMS, GUAR, CAROB BEAN, MILK FAT, VANILLA BEANS, NATURAL FLAVOR, SOY LECITHIN","['skim milk', 'corn syrup', 'sugar', 'fructose', 'coconut oil', 'dutched cocoa (processed with alkali)', 'cream', 'whey', 'mono and diglycerides', 'vegetable gums', 'guar', 'carob bean', 'milk fat', 'vanilla beans', 'natural flavor', 'soy lecithin']","['skim milk', 'corn syrup', 'sugar', 'fructose', 'coconut oil', 'dutched cocoa', 'cream', 'whey', 'mono and diglycerides', 'vegetable gums', 'guar', 'carob bean', 'milk fat', 'vanilla beans', 'natural flavor', 'soy lecithin']","{'soy lecithin', 'milk fat', 'vegetable gums', 'skim milk', 'sugar', 'fructose', 'corn syrup', 'carob bean', 'cream', 'mono and diglycerides', 'coconut oil', 'guar', 'dutched cocoa', 'vanilla beans', 'whey', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
226,54_breyers,Extra Creamy Chocolate,,"Breyers® Extra Creamy Chocolate is our creamiest chocolate. Fresh cream and real cocoa come together to make your favorite treat creamier than ever before! Add it to Brownie Bowl Sundaes, Hot Fudge Sundaes, or blend it into a Creamy Chocolate Mojito Shake. Extra Creamy Chocolate makes them all extra dreamy.

Part of our secret, is the quality of the milk and cream that we use to make our ice cream desserts! We start with 100% Grade A milk and cream from American cows not treated with artificial growth hormones*. We partner with our farmers all over the U.S. because milk and fresh cream are so important in our ice cream flavors and the taste you love.

Try Breyers® Extra Creamy Chocolate yourself and see if you can scoop up some smiles in your family. Want to give your dessert a twist? Check out our recipes at for fun and easy ideas! Or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",3.1,13,"MILK, SUGAR, CORN SYRUP, CREAM, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, VITAMIN A PALMITATE, NATURAL FLAVOR","['milk', 'sugar', 'corn syrup', 'cream', 'dutched cocoa (processed with alkali)', 'whey', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'vitamin a palmitate', 'natural flavor']","['milk', 'sugar', 'corn syrup', 'cream', 'dutched cocoa', 'whey', 'vegetable gums', 'carob bean', 'guar', 'tara', 'mono and diglycerides', 'vitamin a palmitate', 'natural flavor']","{'vitamin a palmitate', 'milk', 'vegetable gums', 'sugar', 'carob bean', 'cream', 'guar', 'corn syrup', 'tara', 'mono and diglycerides', 'dutched cocoa', 'whey', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
227,55_breyers,Black Raspberry Chocolate,,"Mouth-watering black raspberry swirls and rich chocolatey chips come together to make Breyers® Black Raspberry Chocolate a luscious treat. Raspberries and chocolate go hand in hand, so our Black Raspberry Chocolate frozen dessert is a must to try.

Though deliciously pink, our products are made with only colors and flavors from natural sources*. We start with ingredients like fresh cream, sugar, and milk to make Black Raspberry Chocolate extra special. Breyers® Black Raspberry Chocolate combines fruit and chocolate in the best way!",4.4,38,"MILK, SUGAR, CORN SYRUP, CREAM, BLACK RASPBERRY PUREE, RASPBERRY PUREE, COCONUT OIL, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), WATER, FRUIT AND VEGETABLE JUICE (FOR COLOR), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, NATURAL FLAVOR, CITRIC ACID, MONO AND DIGLYCERIDES, PECTIN, SOY LECITHIN, VITAMIN A PALMITATE","['milk', 'sugar', 'corn syrup', 'cream', 'black raspberry puree', 'raspberry puree', 'coconut oil', 'whey', 'dutched cocoa (processed with alkali)', 'water', 'fruit and vegetable juice (for color)', 'vegetable gums', 'carob bean', 'guar', 'tara', 'natural flavor', 'citric acid', 'mono and diglycerides', 'pectin', 'soy lecithin', 'vitamin a palmitate']","['milk', 'sugar', 'corn syrup', 'cream', 'black raspberry puree', 'raspberry puree', 'coconut oil', 'whey', 'dutched cocoa', 'water', 'fruit and vegetable juice', 'vegetable gums', 'carob bean', 'guar', 'tara', 'natural flavor', 'citric acid', 'mono and diglycerides', 'pectin', 'soy lecithin', 'vitamin a palmitate']","{'fruit and vegetable juice', 'black raspberry puree', 'water', 'guar', 'mono and diglycerides', 'milk', 'raspberry puree', 'pectin', 'cream', 'tara', 'sugar', 'citric acid', 'corn syrup', 'whey', 'natural flavor', 'vitamin a palmitate', 'vegetable gums', 'carob bean', 'coconut oil', 'dutched cocoa', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
228,56_breyers,Chocolate Truffle,,"It’s every chocolate-lover’s dream! Savor the creamy, delicious taste of Breyers® dark chocolate ice cream and pieces of dark chocolate truffles in every bite of Breyers® Chocolate Truffle!

Chocolate on chocolate – what could be better? Breyers® Chocolate Truffle is made with real cocoa and 100% Grade A milk and cream from American cows not treated with artificial growth hormones*.

We hope you give Breyers® Chocolate Truffle a try and agree. Leave us a review at to let us know!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",4.5,45,"MILK, CREAM, SUGAR, DUTCHED COCOA (PROCESSED WITH ALKALI), CORN SYRUP, COCONUT OIL, WHEY, CANOLA OIL, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, SALT, COCOA, SOY LECITHIN, NATURAL FLAVOR, ANNATTO (FOR COLOR)","['milk', 'cream', 'sugar', 'dutched cocoa (processed with alkali)', 'corn syrup', 'coconut oil', 'whey', 'canola oil', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'salt', 'cocoa', 'soy lecithin', 'natural flavor', 'annatto (for color)']","['milk', 'cream', 'sugar', 'dutched cocoa', 'corn syrup', 'coconut oil', 'whey', 'canola oil', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'salt', 'cocoa', 'soy lecithin', 'natural flavor', 'annatto']","{'milk', 'soy lecithin', 'vegetable gums', 'cocoa', 'sugar', 'canola oil', 'carob bean', 'salt', 'annatto', 'cream', 'guar', 'corn syrup', 'tara', 'mono and diglycerides', 'dutched cocoa', 'whey', 'natural flavor', 'coconut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
229,57_breyers,Salted Caramel,,"Torn between sweet or salty for dessert? Give in to the perfect balance between the two with Breyers® Salted Caramel. Savor a scoop of smooth salted caramel goodness wrapped with a gooey salted caramel swirl for the ultimate salted caramel indulgence.

Have a sensitivity to gluten? No worries! Breyers® Salted Caramel and that delicious sea salt caramel swirl is gluten free! We care about the quality of the ingredients that use in our products and that’s why we have a Pledge to use high quality ingredients like 100% Grade A milk and cream from American cows not treated with artificial growth hormones*, colors and flavors from natural sources, and sustainably farmed fruit and vanilla**. We think it’s what makes Breyers® so good, and we hope you agree.

Give Breyers® Salted Caramel a try and leave us a review on or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows. **Our product, before the inclusion of any candies, cookies, sauces or fruit from other suppliers, will fully abide by this claim. Raspberries are not sustainably farmed.",3.9,20,"MILK, CORN SYRUP, SUGAR, CREAM, WHEY, BUTTER, CREAM, SALT, SKIM MILK, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, CARAMEL (FOR COLOR), SALT, SEA SALT, CARRAGEENAN, SODIUM BICARBONATE, NATURAL FLAVOR, VITAMIN A PALMITATE, ANNATTO (FOR COLOR), WATER","['milk', 'corn syrup', 'sugar', 'cream', 'whey', 'butter', 'cream', 'salt', 'skim milk', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'caramel (for color)', 'salt', 'sea salt', 'carrageenan', 'sodium bicarbonate', 'natural flavor', 'vitamin a palmitate', 'annatto (for color)', 'water']","['milk', 'corn syrup', 'sugar', 'cream', 'whey', 'butter', 'cream', 'salt', 'skim milk', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'caramel', 'salt', 'sea salt', 'carrageenan', 'sodium bicarbonate', 'natural flavor', 'vitamin a palmitate', 'annatto', 'water']","{'butter', 'skim milk', 'caramel', 'guar', 'mono and diglycerides', 'water', 'annatto', 'milk', 'salt', 'cream', 'tara', 'carrageenan', 'sugar', 'corn syrup', 'whey', 'natural flavor', 'sodium bicarbonate', 'vitamin a palmitate', 'sea salt', 'vegetable gums', 'carob bean'}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
